ID Único;Cliente;Modelo;Fecha;Video Path;Grifo;Ciclo #;Hora Inicio;Hora Fin;Duración (s);Cervezas;Tamaño (ml);Espuma (%);Mala Praxis;Causas Error;Clip Path;URL Video
Sin remedios Sevilla_00_20251229203444.mp4_Cruzcampo_9195429;SinRemedios;SinRemedios_model_v1.pt;2025-12-29;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2025-12-29\Sin remedios Sevilla_00_20251229203444.mp4;Cruzcampo;193;23:07:59;23:09:23;84;1;400;;;;clips/SinRemedios/20251229/SinRemedios_20251229203444_Cruzcampo_evt_241.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20251229%2FSinRemedios_20251229203444_Cruzcampo_evt_241.mp4?alt=media
CProyectosgamboozaSinremediosSevillavideosdias20251229SinremediosSevilla0020251229203444mp4_MANUAL_mklkvjtm;SinRemedios;SinRemedios_model_v1.pt;2025-12-29;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2025-12-29\Sin remedios Sevilla_00_20251229203444.mp4;Cruzcampo;194;23:07:59;23:09:23;84;1;400;;MP-7: Tap opened before glass;;clips/SinRemedios/20251229/SinRemedios_20251229203444_Cruzcampo_evt_241.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20251229%2FSinRemedios_20251229203444_Cruzcampo_evt_241.mp4?alt=media
CProyectosgamboozaSinremediosSevillavideosdias20251229SinremediosSevilla0020251229203444mp4_MANUAL_mklkvtkz;SinRemedios;SinRemedios_model_v1.pt;2025-12-29;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2025-12-29\Sin remedios Sevilla_00_20251229203444.mp4;Cruzcampo;195;23:07:59;23:09:23;84;1;400;;;;clips/SinRemedios/20251229/SinRemedios_20251229203444_Cruzcampo_evt_241.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20251229%2FSinRemedios_20251229203444_Cruzcampo_evt_241.mp4?alt=media
Sin remedios Sevilla_00_20251229203444.mp4_Cruzcampo_9280928;SinRemedios;SinRemedios_model_v1.pt;2025-12-29;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2025-12-29\Sin remedios Sevilla_00_20251229203444.mp4;Cruzcampo;196;23:09:24;23:09:30;5;1;400;;;;clips/SinRemedios/20251229/SinRemedios_20251229203444_Cruzcampo_evt_242.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20251229%2FSinRemedios_20251229203444_Cruzcampo_evt_242.mp4?alt=media
Sin remedios Sevilla_00_20251229203444.mp4_Cruzcampo_9288928;SinRemedios;SinRemedios_model_v1.pt;2025-12-29;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2025-12-29\Sin remedios Sevilla_00_20251229203444.mp4;Cruzcampo;197;23:09:32;23:09:38;6;1;400;;;;clips/SinRemedios/20251229/SinRemedios_20251229203444_Cruzcampo_evt_243.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20251229%2FSinRemedios_20251229203444_Cruzcampo_evt_243.mp4?alt=media
Sin remedios Sevilla_00_20251229203444.mp4_Cruzcampo_9377427;SinRemedios;SinRemedios_model_v1.pt;2025-12-29;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2025-12-29\Sin remedios Sevilla_00_20251229203444.mp4;Cruzcampo;198;23:11:01;23:11:07;6;1;400;;;;clips/SinRemedios/20251229/SinRemedios_20251229203444_Cruzcampo_evt_244.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20251229%2FSinRemedios_20251229203444_Cruzcampo_evt_244.mp4?alt=media
Sin remedios Sevilla_00_20251229203444.mp4_Cruzcampo_9478926;SinRemedios;SinRemedios_model_v1.pt;2025-12-29;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2025-12-29\Sin remedios Sevilla_00_20251229203444.mp4;Cruzcampo;199;23:12:42;23:12:49;6;1;400;;;;clips/SinRemedios/20251229/SinRemedios_20251229203444_Cruzcampo_evt_245.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20251229%2FSinRemedios_20251229203444_Cruzcampo_evt_245.mp4?alt=media
Sin remedios Sevilla_00_20251229152301.mp4_Cruzcampo_58499;SinRemedios;SinRemedios_model_v1.pt;2025-12-29;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2025-12-29\Sin remedios Sevilla_00_20251229152301.mp4;Cruzcampo;1;15:23:59;15:25:59;120;0;330;;;;clips/SinRemedios/20251229/SinRemedios_20251229152301_Cruzcampo_evt_246.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20251229%2FSinRemedios_20251229152301_Cruzcampo_evt_246.mp4?alt=media
Sin remedios Sevilla_00_20251229152301.mp4_Cruzcampo_187498;SinRemedios;SinRemedios_model_v1.pt;2025-12-29;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2025-12-29\Sin remedios Sevilla_00_20251229152301.mp4;Cruzcampo;2;15:26:08;15:26:14;6;1;400;;;;clips/SinRemedios/20251229/SinRemedios_20251229152301_Cruzcampo_evt_247.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20251229%2FSinRemedios_20251229152301_Cruzcampo_evt_247.mp4?alt=media
Sin remedios Sevilla_00_20251229152301.mp4_Cruzcampo_264998;SinRemedios;SinRemedios_model_v1.pt;2025-12-29;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2025-12-29\Sin remedios Sevilla_00_20251229152301.mp4;Cruzcampo;3;15:27:25;15:28:42;76;0;330;;;;clips/SinRemedios/20251229/SinRemedios_20251229152301_Cruzcampo_evt_248.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20251229%2FSinRemedios_20251229152301_Cruzcampo_evt_248.mp4?alt=media
Sin remedios Sevilla_00_20251229152301.mp4_Cruzcampo_388497;SinRemedios;SinRemedios_model_v1.pt;2025-12-29;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2025-12-29\Sin remedios Sevilla_00_20251229152301.mp4;Cruzcampo;4;15:29:29;15:29:43;14;1;400;;;;clips/SinRemedios/20251229/SinRemedios_20251229152301_Cruzcampo_evt_249.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20251229%2FSinRemedios_20251229152301_Cruzcampo_evt_249.mp4?alt=media
CProyectosgamboozaSinremediosSevillavideosdias20251229SinremediosSevilla0020251229152301mp4_MANUAL_mklbs0se;SinRemedios;SinRemedios_model_v1.pt;2025-12-29;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2025-12-29\Sin remedios Sevilla_00_20251229152301.mp4;Cruzcampo;5;15:29:29;15:29:43;14;1;400;;;;clips/SinRemedios/20251229/SinRemedios_20251229152301_Cruzcampo_evt_249.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20251229%2FSinRemedios_20251229152301_Cruzcampo_evt_249.mp4?alt=media
CProyectosgamboozaSinremediosSevillavideosdias20251229SinremediosSevilla0020251229152301mp4_MANUAL_mklbru9a;SinRemedios;SinRemedios_model_v1.pt;2025-12-29;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2025-12-29\Sin remedios Sevilla_00_20251229152301.mp4;Cruzcampo;6;15:29:29;15:29:43;14;1;400;;;;clips/SinRemedios/20251229/SinRemedios_20251229152301_Cruzcampo_evt_249.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20251229%2FSinRemedios_20251229152301_Cruzcampo_evt_249.mp4?alt=media
Sin remedios Sevilla_00_20251229152301.mp4_Cruzcampo_416996;SinRemedios;SinRemedios_model_v1.pt;2025-12-29;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2025-12-29\Sin remedios Sevilla_00_20251229152301.mp4;Cruzcampo;7;15:29:57;15:30:04;7;1;400;;MP-3: wrong type of glass;;clips/SinRemedios/20251229/SinRemedios_20251229152301_Cruzcampo_evt_250.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20251229%2FSinRemedios_20251229152301_Cruzcampo_evt_250.mp4?alt=media
Sin remedios Sevilla_00_20251229152301.mp4_Cruzcampo_599995;SinRemedios;SinRemedios_model_v1.pt;2025-12-29;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2025-12-29\Sin remedios Sevilla_00_20251229152301.mp4;Cruzcampo;8;15:33:00;15:35:01;120;0;330;;;;clips/SinRemedios/20251229/SinRemedios_20251229152301_Cruzcampo_evt_251.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20251229%2FSinRemedios_20251229152301_Cruzcampo_evt_251.mp4?alt=media
Sin remedios Sevilla_00_20251229152301.mp4_Cruzcampo_728994;SinRemedios;SinRemedios_model_v1.pt;2025-12-29;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2025-12-29\Sin remedios Sevilla_00_20251229152301.mp4;Cruzcampo;9;15:35:09;15:37:10;120;0;330;;;;clips/SinRemedios/20251229/SinRemedios_20251229152301_Cruzcampo_evt_252.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20251229%2FSinRemedios_20251229152301_Cruzcampo_evt_252.mp4?alt=media
Sin remedios Sevilla_00_20251229152301.mp4_Cruzcampo_939993;SinRemedios;SinRemedios_model_v1.pt;2025-12-29;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2025-12-29\Sin remedios Sevilla_00_20251229152301.mp4;Cruzcampo;10;15:38:40;15:38:46;6;1;400;;;;clips/SinRemedios/20251229/SinRemedios_20251229152301_Cruzcampo_evt_253.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20251229%2FSinRemedios_20251229152301_Cruzcampo_evt_253.mp4?alt=media
Sin remedios Sevilla_00_20251229152301.mp4_Cruzcampo_969992;SinRemedios;SinRemedios_model_v1.pt;2025-12-29;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2025-12-29\Sin remedios Sevilla_00_20251229152301.mp4;Cruzcampo;11;15:39:10;15:39:16;5;1;400;;;;clips/SinRemedios/20251229/SinRemedios_20251229152301_Cruzcampo_evt_254.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20251229%2FSinRemedios_20251229152301_Cruzcampo_evt_254.mp4?alt=media
Sin remedios Sevilla_00_20251229152301.mp4_Cruzcampo_1048492;SinRemedios;SinRemedios_model_v1.pt;2025-12-29;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2025-12-29\Sin remedios Sevilla_00_20251229152301.mp4;Cruzcampo;12;15:40:29;15:42:29;120;0;330;;;;clips/SinRemedios/20251229/SinRemedios_20251229152301_Cruzcampo_evt_255.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20251229%2FSinRemedios_20251229152301_Cruzcampo_evt_255.mp4?alt=media
Sin remedios Sevilla_00_20251229152301.mp4_Cruzcampo_1284490;SinRemedios;SinRemedios_model_v1.pt;2025-12-29;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2025-12-29\Sin remedios Sevilla_00_20251229152301.mp4;Cruzcampo;13;15:44:25;15:44:36;11;1;330;;;;clips/SinRemedios/20251229/SinRemedios_20251229152301_Cruzcampo_evt_256.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20251229%2FSinRemedios_20251229152301_Cruzcampo_evt_256.mp4?alt=media
CProyectosgamboozaSinremediosSevillavideosdias20251229SinremediosSevilla0020251229152301mp4_MANUAL_mklfxswj;SinRemedios;SinRemedios_model_v1.pt;2025-12-29;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2025-12-29\Sin remedios Sevilla_00_20251229152301.mp4;Cruzcampo;14;15:44:25;15:44:36;11;1;330;;;;clips/SinRemedios/20251229/SinRemedios_20251229152301_Cruzcampo_evt_256.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20251229%2FSinRemedios_20251229152301_Cruzcampo_evt_256.mp4?alt=media
CProyectosgamboozaSinremediosSevillavideosdias20251229SinremediosSevilla0020251229152301mp4_MANUAL_mklfxmhf;SinRemedios;SinRemedios_model_v1.pt;2025-12-29;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2025-12-29\Sin remedios Sevilla_00_20251229152301.mp4;Cruzcampo;15;15:44:25;15:44:36;11;1;330;;;;clips/SinRemedios/20251229/SinRemedios_20251229152301_Cruzcampo_evt_256.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20251229%2FSinRemedios_20251229152301_Cruzcampo_evt_256.mp4?alt=media
Sin remedios Sevilla_00_20251229152301.mp4_Cruzcampo_1314490;SinRemedios;SinRemedios_model_v1.pt;2025-12-29;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2025-12-29\Sin remedios Sevilla_00_20251229152301.mp4;Cruzcampo;16;15:44:55;15:45:04;9;1;400;;MP-3: wrong type of glass;;clips/SinRemedios/20251229/SinRemedios_20251229152301_Cruzcampo_evt_257.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20251229%2FSinRemedios_20251229152301_Cruzcampo_evt_257.mp4?alt=media
Sin remedios Sevilla_00_20251229152301.mp4_Cruzcampo_1381489;SinRemedios;SinRemedios_model_v1.pt;2025-12-29;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2025-12-29\Sin remedios Sevilla_00_20251229152301.mp4;Cruzcampo;17;15:46:02;15:46:07;5;1;400;;;;clips/SinRemedios/20251229/SinRemedios_20251229152301_Cruzcampo_evt_258.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20251229%2FSinRemedios_20251229152301_Cruzcampo_evt_258.mp4?alt=media
Sin remedios Sevilla_00_20251229152301.mp4_Cruzcampo_1393989;SinRemedios;SinRemedios_model_v1.pt;2025-12-29;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2025-12-29\Sin remedios Sevilla_00_20251229152301.mp4;Cruzcampo;18;15:46:14;15:46:18;4;0;330;;;;clips/SinRemedios/20251229/SinRemedios_20251229152301_Cruzcampo_evt_259.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20251229%2FSinRemedios_20251229152301_Cruzcampo_evt_259.mp4?alt=media
Sin remedios Sevilla_00_20251229152301.mp4_Cruzcampo_3081977;SinRemedios;SinRemedios_model_v1.pt;2025-12-29;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2025-12-29\Sin remedios Sevilla_00_20251229152301.mp4;Cruzcampo;19;16:14:22;16:16:23;120;0;330;;;;clips/SinRemedios/20251229/SinRemedios_20251229152301_Cruzcampo_evt_260.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20251229%2FSinRemedios_20251229152301_Cruzcampo_evt_260.mp4?alt=media
Sin remedios Sevilla_00_20251229152301.mp4_Cruzcampo_4445967;SinRemedios;SinRemedios_model_v1.pt;2025-12-29;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2025-12-29\Sin remedios Sevilla_00_20251229152301.mp4;Cruzcampo;20;16:37:06;16:39:07;120;0;330;;;;clips/SinRemedios/20251229/SinRemedios_20251229152301_Cruzcampo_evt_261.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20251229%2FSinRemedios_20251229152301_Cruzcampo_evt_261.mp4?alt=media
Sin remedios Sevilla_00_20251229152301.mp4_Cruzcampo_4806964;SinRemedios;SinRemedios_model_v1.pt;2025-12-29;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2025-12-29\Sin remedios Sevilla_00_20251229152301.mp4;Cruzcampo;21;16:43:07;16:45:08;120;0;330;;;;clips/SinRemedios/20251229/SinRemedios_20251229152301_Cruzcampo_evt_262.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20251229%2FSinRemedios_20251229152301_Cruzcampo_evt_262.mp4?alt=media
Sin remedios Sevilla_00_20251229152301.mp4_Cruzcampo_4958963;SinRemedios;SinRemedios_model_v1.pt;2025-12-29;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2025-12-29\Sin remedios Sevilla_00_20251229152301.mp4;Cruzcampo;22;16:45:39;16:45:46;7;1;400;;;;clips/SinRemedios/20251229/SinRemedios_20251229152301_Cruzcampo_evt_263.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20251229%2FSinRemedios_20251229152301_Cruzcampo_evt_263.mp4?alt=media
Sin remedios Sevilla_00_20251229152301.mp4_Cruzcampo_6138454;SinRemedios;SinRemedios_model_v1.pt;2025-12-29;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2025-12-29\Sin remedios Sevilla_00_20251229152301.mp4;Cruzcampo;23;17:05:19;17:07:19;120;0;330;;;;clips/SinRemedios/20251229/SinRemedios_20251229152301_Cruzcampo_evt_264.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20251229%2FSinRemedios_20251229152301_Cruzcampo_evt_264.mp4?alt=media
Sin remedios Sevilla_00_20251229152301.mp4_Cruzcampo_6327453;SinRemedios;SinRemedios_model_v1.pt;2025-12-29;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2025-12-29\Sin remedios Sevilla_00_20251229152301.mp4;Cruzcampo;24;17:08:28;17:10:28;120;0;330;;;;clips/SinRemedios/20251229/SinRemedios_20251229152301_Cruzcampo_evt_265.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20251229%2FSinRemedios_20251229152301_Cruzcampo_evt_265.mp4?alt=media
Sin remedios Sevilla_00_20251229152301.mp4_Cruzcampo_7603943;SinRemedios;SinRemedios_model_v1.pt;2025-12-29;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2025-12-29\Sin remedios Sevilla_00_20251229152301.mp4;Cruzcampo;25;17:29:44;17:31:11;86;1;400;;MP-7: Tap opened before glass;;clips/SinRemedios/20251229/SinRemedios_20251229152301_Cruzcampo_evt_266.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20251229%2FSinRemedios_20251229152301_Cruzcampo_evt_266.mp4?alt=media
Sin remedios Sevilla_00_20251229152301.mp4_Cruzcampo_7963441;SinRemedios;SinRemedios_model_v1.pt;2025-12-29;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2025-12-29\Sin remedios Sevilla_00_20251229152301.mp4;Cruzcampo;26;17:35:44;17:36:04;20;1;400;;;;clips/SinRemedios/20251229/SinRemedios_20251229152301_Cruzcampo_evt_267.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20251229%2FSinRemedios_20251229152301_Cruzcampo_evt_267.mp4?alt=media
CProyectosgamboozaSinremediosSevillavideosdias20251229SinremediosSevilla0020251229152301mp4_MANUAL_mklg7oor;SinRemedios;SinRemedios_model_v1.pt;2025-12-29;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2025-12-29\Sin remedios Sevilla_00_20251229152301.mp4;Cruzcampo;27;17:35:44;17:36:04;20;1;400;;;;clips/SinRemedios/20251229/SinRemedios_20251229152301_Cruzcampo_evt_267.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20251229%2FSinRemedios_20251229152301_Cruzcampo_evt_267.mp4?alt=media
CProyectosgamboozaSinremediosSevillavideosdias20251229SinremediosSevilla0020251229152301mp4_MANUAL_mklg7t43;SinRemedios;SinRemedios_model_v1.pt;2025-12-29;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2025-12-29\Sin remedios Sevilla_00_20251229152301.mp4;Cruzcampo;28;17:35:44;17:36:04;20;1;400;;;;clips/SinRemedios/20251229/SinRemedios_20251229152301_Cruzcampo_evt_267.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20251229%2FSinRemedios_20251229152301_Cruzcampo_evt_267.mp4?alt=media
CProyectosgamboozaSinremediosSevillavideosdias20251229SinremediosSevilla0020251229152301mp4_MANUAL_mklg7jb0;SinRemedios;SinRemedios_model_v1.pt;2025-12-29;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2025-12-29\Sin remedios Sevilla_00_20251229152301.mp4;Cruzcampo;29;17:35:44;17:36:04;20;1;400;;;;clips/SinRemedios/20251229/SinRemedios_20251229152301_Cruzcampo_evt_267.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20251229%2FSinRemedios_20251229152301_Cruzcampo_evt_267.mp4?alt=media
Sin remedios Sevilla_00_20251229152301.mp4_Cruzcampo_8114940;SinRemedios;SinRemedios_model_v1.pt;2025-12-29;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2025-12-29\Sin remedios Sevilla_00_20251229152301.mp4;Cruzcampo;30;17:38:15;17:40:16;120;0;330;;;;clips/SinRemedios/20251229/SinRemedios_20251229152301_Cruzcampo_evt_268.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20251229%2FSinRemedios_20251229152301_Cruzcampo_evt_268.mp4?alt=media
Sin remedios Sevilla_00_20251229152301.mp4_Cruzcampo_8261438;SinRemedios;SinRemedios_model_v1.pt;2025-12-29;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2025-12-29\Sin remedios Sevilla_00_20251229152301.mp4;Cruzcampo;31;17:40:42;17:40:48;6;1;330;;;;clips/SinRemedios/20251229/SinRemedios_20251229152301_Cruzcampo_evt_269.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20251229%2FSinRemedios_20251229152301_Cruzcampo_evt_269.mp4?alt=media
Sin remedios Sevilla_00_20251229152301.mp4_Cruzcampo_9134932_S1;SinRemedios;SinRemedios_model_v1.pt;2025-12-29;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2025-12-29\Sin remedios Sevilla_00_20251229152301.mp4;Cruzcampo;32;17:55:15;17:55:21;6;1;400;;;;clips/SinRemedios/20251229/SinRemedios_20251229152301_Cruzcampo_evt_270.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20251229%2FSinRemedios_20251229152301_Cruzcampo_evt_270.mp4?alt=media
Sin remedios Sevilla_00_20251229152301.mp4_Cruzcampo_9134932_S2;SinRemedios;SinRemedios_model_v1.pt;2025-12-29;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2025-12-29\Sin remedios Sevilla_00_20251229152301.mp4;Cruzcampo;33;17:55:15;17:55:21;6;0;330;;;;clips/SinRemedios/20251229/SinRemedios_20251229152301_Cruzcampo_evt_270.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20251229%2FSinRemedios_20251229152301_Cruzcampo_evt_270.mp4?alt=media
Sin remedios Sevilla_00_20251229152301.mp4_Cruzcampo_9195432;SinRemedios;SinRemedios_model_v1.pt;2025-12-29;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2025-12-29\Sin remedios Sevilla_00_20251229152301.mp4;Cruzcampo;34;17:56:16;17:56:22;6;1;400;;;;clips/SinRemedios/20251229/SinRemedios_20251229152301_Cruzcampo_evt_271.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20251229%2FSinRemedios_20251229152301_Cruzcampo_evt_271.mp4?alt=media
CProyectosgamboozaSinremediosSevillavideosdias20251229SinremediosSevilla0020251229152301mp4_MANUAL_mklgswsk;SinRemedios;SinRemedios_model_v1.pt;2025-12-29;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2025-12-29\Sin remedios Sevilla_00_20251229152301.mp4;Cruzcampo;35;17:56:16;17:56:22;6;1;400;;;;clips/SinRemedios/20251229/SinRemedios_20251229152301_Cruzcampo_evt_271.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20251229%2FSinRemedios_20251229152301_Cruzcampo_evt_271.mp4?alt=media
Sin remedios Sevilla_00_20251229152301.mp4_Cruzcampo_9202931;SinRemedios;SinRemedios_model_v1.pt;2025-12-29;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2025-12-29\Sin remedios Sevilla_00_20251229152301.mp4;Cruzcampo;36;17:56:23;17:56:38;14;1;400;;;;clips/SinRemedios/20251229/SinRemedios_20251229152301_Cruzcampo_evt_272.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20251229%2FSinRemedios_20251229152301_Cruzcampo_evt_272.mp4?alt=media
CProyectosgamboozaSinremediosSevillavideosdias20251229SinremediosSevilla0020251229152301mp4_MANUAL_mklguau4;SinRemedios;SinRemedios_model_v1.pt;2025-12-29;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2025-12-29\Sin remedios Sevilla_00_20251229152301.mp4;Cruzcampo;37;17:56:23;17:56:38;14;1;400;;;;clips/SinRemedios/20251229/SinRemedios_20251229152301_Cruzcampo_evt_272.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20251229%2FSinRemedios_20251229152301_Cruzcampo_evt_272.mp4?alt=media
CProyectosgamboozaSinremediosSevillavideosdias20251229SinremediosSevilla0020251229152301mp4_MANUAL_mklgu7ic;SinRemedios;SinRemedios_model_v1.pt;2025-12-29;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2025-12-29\Sin remedios Sevilla_00_20251229152301.mp4;Cruzcampo;38;17:56:23;17:56:38;14;1;400;;;;clips/SinRemedios/20251229/SinRemedios_20251229152301_Cruzcampo_evt_272.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20251229%2FSinRemedios_20251229152301_Cruzcampo_evt_272.mp4?alt=media
Sin remedios Sevilla_00_20251229152301.mp4_Cruzcampo_9331431;SinRemedios;SinRemedios_model_v1.pt;2025-12-29;C:\Proyectos gambooza\Sinremedios_Sevilla_videos_dias\2025-12-29\Sin remedios Sevilla_00_20251229152301.mp4;Cruzcampo;39;17:58:32;17:58:42;10;1;400;;;;clips/SinRemedios/20251229/SinRemedios_20251229152301_Cruzcampo_evt_273.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FSinRemedios%2F20251229%2FSinRemedios_20251229152301_Cruzcampo_evt_273.mp4?alt=media
