ID Único;Cliente;Modelo;Fecha;Video Path;Grifo;Ciclo #;Hora Inicio;Hora Fin;Duración (s);Cervezas;Tamaño (ml);Espuma (%);Mala Praxis;Causas Error;Clip Path;URL Video
Cerveza Chatter Las Tablas_00_20260205191349.mp4_Aguila_1939696;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205191349.mp4;Aguila;4;19:46:08;19:46:32;24;1;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205191349_Aguila_evt_063.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205191349_Aguila_evt_063.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205191349.mp4_Aguila_2396939_S1;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205191349.mp4;Aguila;5;19:53:45;19:54:16;31;1;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205191349_Aguila_evt_064.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205191349_Aguila_evt_064.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205191349.mp4_Aguila_2396939_S2;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205191349.mp4;Aguila;5;19:53:45;19:54:16;31;1;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205191349_Aguila_evt_064.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205191349_Aguila_evt_064.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205191349.mp4_Aguila_2671751;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205191349.mp4;Aguila;6;19:58:20;19:58:34;14;1;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205191349_Aguila_evt_065.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205191349_Aguila_evt_065.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205191349.mp4_Aguila_3085971;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205191349.mp4;Aguila;7;20:05:14;20:05:41;27;1;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205191349_Aguila_evt_066.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205191349_Aguila_evt_066.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205191349.mp4_Aguila_4065157;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205191349.mp4;Aguila;8;20:21:34;20:21:46;13;1;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205191349_Aguila_evt_067.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205191349_Aguila_evt_067.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205191349.mp4_Aguila_4428017;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205191349.mp4;Aguila;9;20:27:37;20:27:43;6;1;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205191349_Aguila_evt_068.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205191349_Aguila_evt_068.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205191349.mp4_Aguila_4797213;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205191349.mp4;Aguila;10;20:33:46;20:34:13;28;1;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205191349_Aguila_evt_069.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205191349_Aguila_evt_069.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205191349.mp4_Aguila_5699692;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205191349.mp4;Aguila;11;20:48:48;20:49:01;12;1;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205191349_Aguila_evt_070.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205191349_Aguila_evt_070.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205191349.mp4_Aguila_6675543;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205191349.mp4;Aguila;12;21:05:04;21:05:15;11;1;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205191349_Aguila_evt_072.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205191349_Aguila_evt_072.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205191349.mp4_Aguila_6811949;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205191349.mp4;Aguila;13;21:07:20;21:07:28;8;1;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205191349_Aguila_evt_073.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205191349_Aguila_evt_073.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205191349.mp4_Aguila_7028731;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205191349.mp4;Aguila;14;21:10:57;21:11:27;30;1;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205191349_Aguila_evt_074.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205191349_Aguila_evt_074.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205191349.mp4_Aguila_8281062;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205191349.mp4;Aguila;15;21:31:50;21:32:10;20;1;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205191349_Aguila_evt_075.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205191349_Aguila_evt_075.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260205191349.mp4_Heineken_6140926;ChatterTablas;ChattersModel_v2.pt;2026-02-05;C:\Proyectos gambooza\chatter_videos_dias\2026-02-05\Cerveza Chatter Las Tablas_00_20260205191349.mp4;Heineken;1;20:56:09;20:56:22;13;1;330;;;;clips/ChatterTablas/20260205/ChatterTablas_20260205191349_Heineken_evt_071.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260205%2FChatterTablas_20260205191349_Heineken_evt_071.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260206113528.mp4_Heineken_3116182;ChatterTablas;ChattersModel_v2.pt;2026-02-06;C:\Proyectos gambooza\chatter_videos_dias\2026-02-06\Cerveza Chatter Las Tablas_00_20260206113528.mp4;Heineken;1;12:27:24;12:27:34;11;1;330;;;;clips/ChatterTablas/20260206/ChatterTablas_20260206113528_Heineken_evt_001.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260206%2FChatterTablas_20260206113528_Heineken_evt_001.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260206182302.mp4_Aguila_355740;ChatterTablas;ChattersModel_v2.pt;2026-02-06;C:\Proyectos gambooza\chatter_videos_dias\2026-02-06\Cerveza Chatter Las Tablas_00_20260206182302.mp4;Aguila;1;18:28:57;18:29:18;21;1;330;;;;clips/ChatterTablas/20260206/ChatterTablas_20260206182302_Aguila_evt_002.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260206%2FChatterTablas_20260206182302_Aguila_evt_002.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260206182302.mp4_Aguila_657469;ChatterTablas;ChattersModel_v2.pt;2026-02-06;C:\Proyectos gambooza\chatter_videos_dias\2026-02-06\Cerveza Chatter Las Tablas_00_20260206182302.mp4;Aguila;2;18:33:59;18:34:16;17;1;330;;;;clips/ChatterTablas/20260206/ChatterTablas_20260206182302_Aguila_evt_003.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260206%2FChatterTablas_20260206182302_Aguila_evt_003.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260206182302.mp4_Aguila_1050217;ChatterTablas;ChattersModel_v2.pt;2026-02-06;C:\Proyectos gambooza\chatter_videos_dias\2026-02-06\Cerveza Chatter Las Tablas_00_20260206182302.mp4;Aguila;3;18:40:32;18:40:49;17;1;330;;;;clips/ChatterTablas/20260206/ChatterTablas_20260206182302_Aguila_evt_004.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260206%2FChatterTablas_20260206182302_Aguila_evt_004.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260206182302.mp4_Aguila_1525982_S1;ChatterTablas;ChattersModel_v2.pt;2026-02-06;C:\Proyectos gambooza\chatter_videos_dias\2026-02-06\Cerveza Chatter Las Tablas_00_20260206182302.mp4;Aguila;4;18:48:27;18:49:13;46;1;330;;;;clips/ChatterTablas/20260206/ChatterTablas_20260206182302_Aguila_evt_005.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260206%2FChatterTablas_20260206182302_Aguila_evt_005.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260206182302.mp4_Aguila_1525982_S2;ChatterTablas;ChattersModel_v2.pt;2026-02-06;C:\Proyectos gambooza\chatter_videos_dias\2026-02-06\Cerveza Chatter Las Tablas_00_20260206182302.mp4;Aguila;4;18:48:27;18:49:13;46;1;330;;;;clips/ChatterTablas/20260206/ChatterTablas_20260206182302_Aguila_evt_005.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260206%2FChatterTablas_20260206182302_Aguila_evt_005.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260206182302.mp4_Aguila_2701225;ChatterTablas;ChattersModel_v2.pt;2026-02-06;C:\Proyectos gambooza\chatter_videos_dias\2026-02-06\Cerveza Chatter Las Tablas_00_20260206182302.mp4;Aguila;5;19:08:03;19:08:15;12;1;330;;;;clips/ChatterTablas/20260206/ChatterTablas_20260206182302_Aguila_evt_006.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260206%2FChatterTablas_20260206182302_Aguila_evt_006.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260206182302.mp4_Aguila_2909602;ChatterTablas;ChattersModel_v2.pt;2026-02-06;C:\Proyectos gambooza\chatter_videos_dias\2026-02-06\Cerveza Chatter Las Tablas_00_20260206182302.mp4;Aguila;6;19:11:31;19:11:48;17;1;330;;;;clips/ChatterTablas/20260206/ChatterTablas_20260206182302_Aguila_evt_007.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260206%2FChatterTablas_20260206182302_Aguila_evt_007.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260206182302.mp4_Aguila_3368697;ChatterTablas;ChattersModel_v2.pt;2026-02-06;C:\Proyectos gambooza\chatter_videos_dias\2026-02-06\Cerveza Chatter Las Tablas_00_20260206182302.mp4;Aguila;7;19:19:10;19:19:31;20;1;330;;;;clips/ChatterTablas/20260206/ChatterTablas_20260206182302_Aguila_evt_008.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260206%2FChatterTablas_20260206182302_Aguila_evt_008.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260206182302.mp4_Aguila_3389701;ChatterTablas;ChattersModel_v2.pt;2026-02-06;C:\Proyectos gambooza\chatter_videos_dias\2026-02-06\Cerveza Chatter Las Tablas_00_20260206182302.mp4;Aguila;8;19:19:31;19:19:56;24;1;330;;;;clips/ChatterTablas/20260206/ChatterTablas_20260206182302_Aguila_evt_009.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260206%2FChatterTablas_20260206182302_Aguila_evt_009.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260206182302.mp4_Aguila_3676094;ChatterTablas;ChattersModel_v2.pt;2026-02-06;C:\Proyectos gambooza\chatter_videos_dias\2026-02-06\Cerveza Chatter Las Tablas_00_20260206182302.mp4;Aguila;9;19:24:18;19:24:47;30;1;330;;;;clips/ChatterTablas/20260206/ChatterTablas_20260206182302_Aguila_evt_010.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260206%2FChatterTablas_20260206182302_Aguila_evt_010.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260206182302.mp4_Heineken_4043503;ChatterTablas;ChattersModel_v2.pt;2026-02-06;C:\Proyectos gambooza\chatter_videos_dias\2026-02-06\Cerveza Chatter Las Tablas_00_20260206182302.mp4;Heineken;1;19:30:25;19:30:51;26;1;330;;;;clips/ChatterTablas/20260206/ChatterTablas_20260206182302_Heineken_evt_011.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260206%2FChatterTablas_20260206182302_Heineken_evt_011.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260206163845.mp4_Heineken_773756_S1;ChatterTablas;ChattersModel_v2.pt;2026-02-06;C:\Proyectos gambooza\chatter_videos_dias\2026-02-06\Cerveza Chatter Las Tablas_00_20260206163845.mp4;Heineken;1;16:51:38;16:53:21;103;1;330;;;;clips/ChatterTablas/20260206/ChatterTablas_20260206163845_Heineken_evt_012.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260206%2FChatterTablas_20260206163845_Heineken_evt_012.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260206163845.mp4_Heineken_773756_S2;ChatterTablas;ChattersModel_v2.pt;2026-02-06;C:\Proyectos gambooza\chatter_videos_dias\2026-02-06\Cerveza Chatter Las Tablas_00_20260206163845.mp4;Heineken;1;16:51:38;16:53:21;103;1;330;;;;clips/ChatterTablas/20260206/ChatterTablas_20260206163845_Heineken_evt_012.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260206%2FChatterTablas_20260206163845_Heineken_evt_012.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260206163845.mp4_Heineken_920773;ChatterTablas;ChattersModel_v2.pt;2026-02-06;C:\Proyectos gambooza\chatter_videos_dias\2026-02-06\Cerveza Chatter Las Tablas_00_20260206163845.mp4;Heineken;2;16:54:05;16:58:05;240;0;330;;;;clips/ChatterTablas/20260206/ChatterTablas_20260206163845_Heineken_evt_013.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260206%2FChatterTablas_20260206163845_Heineken_evt_013.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260206163845.mp4_Heineken_2220591;ChatterTablas;ChattersModel_v2.pt;2026-02-06;C:\Proyectos gambooza\chatter_videos_dias\2026-02-06\Cerveza Chatter Las Tablas_00_20260206163845.mp4;Heineken;3;17:15:45;17:16:05;20;1;330;;;;clips/ChatterTablas/20260206/ChatterTablas_20260206163845_Heineken_evt_015.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260206%2FChatterTablas_20260206163845_Heineken_evt_015.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260206163845.mp4_Aguila_1475837;ChatterTablas;ChattersModel_v2.pt;2026-02-06;C:\Proyectos gambooza\chatter_videos_dias\2026-02-06\Cerveza Chatter Las Tablas_00_20260206163845.mp4;Aguila;1;17:03:20;17:03:33;13;1;330;;;;clips/ChatterTablas/20260206/ChatterTablas_20260206163845_Aguila_evt_014.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260206%2FChatterTablas_20260206163845_Aguila_evt_014.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260206163845.mp4_Aguila_3349055;ChatterTablas;ChattersModel_v2.pt;2026-02-06;C:\Proyectos gambooza\chatter_videos_dias\2026-02-06\Cerveza Chatter Las Tablas_00_20260206163845.mp4;Aguila;2;17:34:34;17:34:53;19;1;330;;;;clips/ChatterTablas/20260206/ChatterTablas_20260206163845_Aguila_evt_016.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260206%2FChatterTablas_20260206163845_Aguila_evt_016.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260206163845.mp4_Aguila_3455734_S1;ChatterTablas;ChattersModel_v2.pt;2026-02-06;C:\Proyectos gambooza\chatter_videos_dias\2026-02-06\Cerveza Chatter Las Tablas_00_20260206163845.mp4;Aguila;3;17:36:20;17:36:46;26;1;330;;;;clips/ChatterTablas/20260206/ChatterTablas_20260206163845_Aguila_evt_017.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260206%2FChatterTablas_20260206163845_Aguila_evt_017.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260206163845.mp4_Aguila_3455734_S2;ChatterTablas;ChattersModel_v2.pt;2026-02-06;C:\Proyectos gambooza\chatter_videos_dias\2026-02-06\Cerveza Chatter Las Tablas_00_20260206163845.mp4;Aguila;3;17:36:20;17:36:46;26;1;330;;;;clips/ChatterTablas/20260206/ChatterTablas_20260206163845_Aguila_evt_017.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260206%2FChatterTablas_20260206163845_Aguila_evt_017.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260206163845.mp4_Aguila_4475519;ChatterTablas;ChattersModel_v2.pt;2026-02-06;C:\Proyectos gambooza\chatter_videos_dias\2026-02-06\Cerveza Chatter Las Tablas_00_20260206163845.mp4;Aguila;4;17:53:20;17:53:32;12;1;330;;;;clips/ChatterTablas/20260206/ChatterTablas_20260206163845_Aguila_evt_018.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260206%2FChatterTablas_20260206163845_Aguila_evt_018.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260206163845.mp4_Aguila_4748217;ChatterTablas;ChattersModel_v2.pt;2026-02-06;C:\Proyectos gambooza\chatter_videos_dias\2026-02-06\Cerveza Chatter Las Tablas_00_20260206163845.mp4;Aguila;5;17:57:53;17:58:05;13;1;330;;;;clips/ChatterTablas/20260206/ChatterTablas_20260206163845_Aguila_evt_019.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260206%2FChatterTablas_20260206163845_Aguila_evt_019.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260206163845.mp4_Aguila_4995579;ChatterTablas;ChattersModel_v2.pt;2026-02-06;C:\Proyectos gambooza\chatter_videos_dias\2026-02-06\Cerveza Chatter Las Tablas_00_20260206163845.mp4;Aguila;6;18:02:00;18:02:17;17;1;330;;;;clips/ChatterTablas/20260206/ChatterTablas_20260206163845_Aguila_evt_020.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260206%2FChatterTablas_20260206163845_Aguila_evt_020.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260206163845.mp4_Aguila_5624652;ChatterTablas;ChattersModel_v2.pt;2026-02-06;C:\Proyectos gambooza\chatter_videos_dias\2026-02-06\Cerveza Chatter Las Tablas_00_20260206163845.mp4;Aguila;7;18:12:29;18:12:48;19;1;330;;;;clips/ChatterTablas/20260206/ChatterTablas_20260206163845_Aguila_evt_021.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260206%2FChatterTablas_20260206163845_Aguila_evt_021.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260206134259.mp4_Heineken_306023;ChatterTablas;ChattersModel_v2.pt;2026-02-06;C:\Proyectos gambooza\chatter_videos_dias\2026-02-06\Cerveza Chatter Las Tablas_00_20260206134259.mp4;Heineken;1;13:48:05;13:48:18;13;1;330;;;;clips/ChatterTablas/20260206/ChatterTablas_20260206134259_Heineken_evt_022.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260206%2FChatterTablas_20260206134259_Heineken_evt_022.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260206134259.mp4_Heineken_1332770;ChatterTablas;ChattersModel_v2.pt;2026-02-06;C:\Proyectos gambooza\chatter_videos_dias\2026-02-06\Cerveza Chatter Las Tablas_00_20260206134259.mp4;Heineken;2;14:05:11;14:05:23;12;1;330;;;;clips/ChatterTablas/20260206/ChatterTablas_20260206134259_Heineken_evt_023.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260206%2FChatterTablas_20260206134259_Heineken_evt_023.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260206134259.mp4_Heineken_1345104;ChatterTablas;ChattersModel_v2.pt;2026-02-06;C:\Proyectos gambooza\chatter_videos_dias\2026-02-06\Cerveza Chatter Las Tablas_00_20260206134259.mp4;Heineken;3;14:05:24;14:05:39;16;1;330;;;;clips/ChatterTablas/20260206/ChatterTablas_20260206134259_Heineken_evt_024.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260206%2FChatterTablas_20260206134259_Heineken_evt_024.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260206134259.mp4_Heineken_3086572;ChatterTablas;ChattersModel_v2.pt;2026-02-06;C:\Proyectos gambooza\chatter_videos_dias\2026-02-06\Cerveza Chatter Las Tablas_00_20260206134259.mp4;Heineken;4;14:34:25;14:34:42;17;1;330;;;;clips/ChatterTablas/20260206/ChatterTablas_20260206134259_Heineken_evt_025.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260206%2FChatterTablas_20260206134259_Heineken_evt_025.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260206134259.mp4_Heineken_6979541;ChatterTablas;ChattersModel_v2.pt;2026-02-06;C:\Proyectos gambooza\chatter_videos_dias\2026-02-06\Cerveza Chatter Las Tablas_00_20260206134259.mp4;Heineken;5;15:39:18;15:39:31;13;1;330;;;;clips/ChatterTablas/20260206/ChatterTablas_20260206134259_Heineken_evt_028.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260206%2FChatterTablas_20260206134259_Heineken_evt_028.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260206134259.mp4_Aguila_3891968;ChatterTablas;ChattersModel_v2.pt;2026-02-06;C:\Proyectos gambooza\chatter_videos_dias\2026-02-06\Cerveza Chatter Las Tablas_00_20260206134259.mp4;Aguila;1;14:47:50;14:48:11;20;1;330;;;;clips/ChatterTablas/20260206/ChatterTablas_20260206134259_Aguila_evt_026.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260206%2FChatterTablas_20260206134259_Aguila_evt_026.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260206134259.mp4_Aguila_5743445;ChatterTablas;ChattersModel_v2.pt;2026-02-06;C:\Proyectos gambooza\chatter_videos_dias\2026-02-06\Cerveza Chatter Las Tablas_00_20260206134259.mp4;Aguila;2;15:18:42;15:19:00;18;1;330;;;;clips/ChatterTablas/20260206/ChatterTablas_20260206134259_Aguila_evt_027.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260206%2FChatterTablas_20260206134259_Aguila_evt_027.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260206223049.mp4_Heineken_988175_S1;ChatterTablas;ChattersModel_v2.pt;2026-02-06;C:\Proyectos gambooza\chatter_videos_dias\2026-02-06\Cerveza Chatter Las Tablas_00_20260206223049.mp4;Heineken;1;22:47:17;22:51:17;240;1;330;;;;clips/ChatterTablas/20260206/ChatterTablas_20260206223049_Heineken_evt_029.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260206%2FChatterTablas_20260206223049_Heineken_evt_029.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260206223049.mp4_Heineken_988175_S2;ChatterTablas;ChattersModel_v2.pt;2026-02-06;C:\Proyectos gambooza\chatter_videos_dias\2026-02-06\Cerveza Chatter Las Tablas_00_20260206223049.mp4;Heineken;1;22:47:17;22:51:17;240;1;330;;;;clips/ChatterTablas/20260206/ChatterTablas_20260206223049_Heineken_evt_029.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260206%2FChatterTablas_20260206223049_Heineken_evt_029.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260206223049.mp4_Heineken_988175_S3;ChatterTablas;ChattersModel_v2.pt;2026-02-06;C:\Proyectos gambooza\chatter_videos_dias\2026-02-06\Cerveza Chatter Las Tablas_00_20260206223049.mp4;Heineken;1;22:47:17;22:51:17;240;1;330;;;;clips/ChatterTablas/20260206/ChatterTablas_20260206223049_Heineken_evt_029.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260206%2FChatterTablas_20260206223049_Heineken_evt_029.mp4?alt=media
Cerveza Chatter Las Tablas_00_20260206223049.mp4_Heineken_3751668;ChatterTablas;ChattersModel_v2.pt;2026-02-06;C:\Proyectos gambooza\chatter_videos_dias\2026-02-06\Cerveza Chatter Las Tablas_00_20260206223049.mp4;Heineken;2;23:33:20;23:33:33;12;1;330;;;;clips/ChatterTablas/20260206/ChatterTablas_20260206223049_Heineken_evt_032.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FChatterTablas%2F20260206%2FChatterTablas_20260206223049_Heineken_evt_032.mp4?alt=media
