ID Único;Cliente;Modelo;Fecha;Video Path;Grifo;Ciclo #;Hora Inicio;Hora Fin;Duración (s);Cervezas;Tamaño (ml);Espuma (%);Mala Praxis;Causas Error;Clip Path;URL Video
El Parnasillo_00_20260109202753.mp4_Surtidor 5_1987441;Parnasillo;Parnasillo_v1.pt;2026-01-09;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-09\El Parnasillo_00_20260109202753.mp4;Surtidor 5;30;21:01:00;21:01:35;35;0;330;;;;clips/Parnasillo/20260109/Parnasillo_20260109202753_Surtidor 5_evt_125.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260109%2FParnasillo_20260109202753_Surtidor%205_evt_125.mp4?alt=media
El Parnasillo_00_20260109202753.mp4_Surtidor 5_2269932;Parnasillo;Parnasillo_v1.pt;2026-01-09;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-09\El Parnasillo_00_20260109202753.mp4;Surtidor 5;31;21:05:42;21:08:45;182;0;330;;;;clips/Parnasillo/20260109/Parnasillo_20260109202753_Surtidor 5_evt_127.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260109%2FParnasillo_20260109202753_Surtidor%205_evt_127.mp4?alt=media
El Parnasillo_00_20260109202753.mp4_Surtidor 1_1179465_S1;Parnasillo;Parnasillo_v1.pt;2026-01-09;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-09\El Parnasillo_00_20260109202753.mp4;Tap 3;1;20:47:32;20:48:21;49;1;250;;MP-3: wrong type of glass;;clips/Parnasillo/20260109/Parnasillo_20260109202753_Surtidor 1_evt_119.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260109%2FParnasillo_20260109202753_Surtidor%201_evt_119.mp4?alt=media
El Parnasillo_00_20260109202753.mp4_Surtidor 1_1179465_S2;Parnasillo;Parnasillo_v1.pt;2026-01-09;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-09\El Parnasillo_00_20260109202753.mp4;Surtidor 1;2;20:47:32;20:48:21;49;0;330;;;;clips/Parnasillo/20260109/Parnasillo_20260109202753_Surtidor 1_evt_119.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260109%2FParnasillo_20260109202753_Surtidor%201_evt_119.mp4?alt=media
El Parnasillo_00_20260109202753.mp4_Surtidor 1_1343960_S1;Parnasillo;Parnasillo_v1.pt;2026-01-09;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-09\El Parnasillo_00_20260109202753.mp4;Tap 2;3;20:50:16;20:53:52;216;1;500;;;;clips/Parnasillo/20260109/Parnasillo_20260109202753_Surtidor 1_evt_121.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260109%2FParnasillo_20260109202753_Surtidor%201_evt_121.mp4?alt=media
El Parnasillo_00_20260109202753.mp4_Surtidor 1_1343960_S2;Parnasillo;Parnasillo_v1.pt;2026-01-09;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-09\El Parnasillo_00_20260109202753.mp4;Tap 2;4;20:50:16;20:53:52;216;1;500;;;;clips/Parnasillo/20260109/Parnasillo_20260109202753_Surtidor 1_evt_121.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260109%2FParnasillo_20260109202753_Surtidor%201_evt_121.mp4?alt=media
El Parnasillo_00_20260109202753.mp4_Surtidor 1_2028440;Parnasillo;Parnasillo_v1.pt;2026-01-09;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-09\El Parnasillo_00_20260109202753.mp4;Tap 3;5;21:01:41;21:05:41;240;1;250;;MP-3: wrong type of glass;;clips/Parnasillo/20260109/Parnasillo_20260109202753_Surtidor 1_evt_126.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260109%2FParnasillo_20260109202753_Surtidor%201_evt_126.mp4?alt=media
El Parnasillo_00_20260109232709.mp4_Surtidor 5_999_S1;Parnasillo;Parnasillo_v1.pt;2026-01-09;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-09\El Parnasillo_00_20260109232709.mp4;Tap 2;1;23:27:09;23:31:10;240;1;250;;;;clips/Parnasillo/20260109/Parnasillo_20260109232709_Surtidor 5_evt_128.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260109%2FParnasillo_20260109232709_Surtidor%205_evt_128.mp4?alt=media
El Parnasillo_00_20260109232709.mp4_Surtidor 5_999_S2;Parnasillo;Parnasillo_v1.pt;2026-01-09;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-09\El Parnasillo_00_20260109232709.mp4;Tap 2;2;23:27:09;23:31:10;240;1;250;;;;clips/Parnasillo/20260109/Parnasillo_20260109232709_Surtidor 5_evt_128.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260109%2FParnasillo_20260109232709_Surtidor%205_evt_128.mp4?alt=media
El Parnasillo_00_20260109232709.mp4_Surtidor 5_262490_S1;Parnasillo;Parnasillo_v1.pt;2026-01-09;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-09\El Parnasillo_00_20260109232709.mp4;Tap 5 [right];3;23:31:31;23:32:49;78;1;250;;;;clips/Parnasillo/20260109/Parnasillo_20260109232709_Surtidor 5_evt_129.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260109%2FParnasillo_20260109232709_Surtidor%205_evt_129.mp4?alt=media
El Parnasillo_00_20260109232709.mp4_Surtidor 5_262490_S2;Parnasillo;Parnasillo_v1.pt;2026-01-09;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-09\El Parnasillo_00_20260109232709.mp4;Tap 5 [right];4;23:31:31;23:32:49;78;1;250;;;;clips/Parnasillo/20260109/Parnasillo_20260109232709_Surtidor 5_evt_129.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260109%2FParnasillo_20260109232709_Surtidor%205_evt_129.mp4?alt=media
El Parnasillo_00_20260109232709.mp4_Surtidor 5_347486_S1;Parnasillo;Parnasillo_v1.pt;2026-01-09;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-09\El Parnasillo_00_20260109232709.mp4;Tap 2;5;23:32:56;23:35:03;127;1;500;;;;clips/Parnasillo/20260109/Parnasillo_20260109232709_Surtidor 5_evt_130.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260109%2FParnasillo_20260109232709_Surtidor%205_evt_130.mp4?alt=media
El Parnasillo_00_20260109232709.mp4_Surtidor 5_347486_S2;Parnasillo;Parnasillo_v1.pt;2026-01-09;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-09\El Parnasillo_00_20260109232709.mp4;Tap 2;6;23:32:56;23:35:03;127;1;500;;;;clips/Parnasillo/20260109/Parnasillo_20260109232709_Surtidor 5_evt_130.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260109%2FParnasillo_20260109232709_Surtidor%205_evt_130.mp4?alt=media
El Parnasillo_00_20260109232709.mp4_Surtidor 5_495481;Parnasillo;Parnasillo_v1.pt;2026-01-09;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-09\El Parnasillo_00_20260109232709.mp4;Surtidor 5;7;23:35:24;23:39:24;240;0;330;;;;clips/Parnasillo/20260109/Parnasillo_20260109232709_Surtidor 5_evt_131.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260109%2FParnasillo_20260109232709_Surtidor%205_evt_131.mp4?alt=media
El Parnasillo_00_20260109232709.mp4_Surtidor 5_940464;Parnasillo;Parnasillo_v1.pt;2026-01-09;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-09\El Parnasillo_00_20260109232709.mp4;Tap 2;8;23:42:49;23:46:10;201;1;500;;;;clips/Parnasillo/20260109/Parnasillo_20260109232709_Surtidor 5_evt_133.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260109%2FParnasillo_20260109232709_Surtidor%205_evt_133.mp4?alt=media
El Parnasillo_00_20260109232709.mp4_Surtidor 5_1146956;Parnasillo;Parnasillo_v1.pt;2026-01-09;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-09\El Parnasillo_00_20260109232709.mp4;Surtidor 5;9;23:46:15;23:47:24;68;0;330;;;;clips/Parnasillo/20260109/Parnasillo_20260109232709_Surtidor 5_evt_134.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260109%2FParnasillo_20260109232709_Surtidor%205_evt_134.mp4?alt=media
El Parnasillo_00_20260109232709.mp4_Surtidor 5_1216453;Parnasillo;Parnasillo_v1.pt;2026-01-09;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-09\El Parnasillo_00_20260109232709.mp4;Surtidor 5;10;23:47:25;23:47:58;33;0;330;;;;clips/Parnasillo/20260109/Parnasillo_20260109232709_Surtidor 5_evt_135.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260109%2FParnasillo_20260109232709_Surtidor%205_evt_135.mp4?alt=media
El Parnasillo_00_20260109232709.mp4_Surtidor 5_1255952;Parnasillo;Parnasillo_v1.pt;2026-01-09;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-09\El Parnasillo_00_20260109232709.mp4;Surtidor 5;11;23:48:04;23:49:11;67;0;330;;;;clips/Parnasillo/20260109/Parnasillo_20260109232709_Surtidor 5_evt_136.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260109%2FParnasillo_20260109232709_Surtidor%205_evt_136.mp4?alt=media
El Parnasillo_00_20260109232709.mp4_Surtidor 5_1323949_S1;Parnasillo;Parnasillo_v1.pt;2026-01-09;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-09\El Parnasillo_00_20260109232709.mp4;Tap 4;12;23:49:12;23:53:13;240;1;500;;;;clips/Parnasillo/20260109/Parnasillo_20260109232709_Surtidor 5_evt_137.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260109%2FParnasillo_20260109232709_Surtidor%205_evt_137.mp4?alt=media
El Parnasillo_00_20260109232709.mp4_Surtidor 5_1323949_S2;Parnasillo;Parnasillo_v1.pt;2026-01-09;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-09\El Parnasillo_00_20260109232709.mp4;Surtidor 5;13;23:49:12;23:53:13;240;0;330;;;;clips/Parnasillo/20260109/Parnasillo_20260109232709_Surtidor 5_evt_137.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260109%2FParnasillo_20260109232709_Surtidor%205_evt_137.mp4?alt=media
El Parnasillo_00_20260109232709.mp4_Surtidor 5_1565440_S1;Parnasillo;Parnasillo_v1.pt;2026-01-09;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-09\El Parnasillo_00_20260109232709.mp4;Surtidor 5;14;23:53:14;23:57:14;240;0;330;;;;clips/Parnasillo/20260109/Parnasillo_20260109232709_Surtidor 5_evt_138.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260109%2FParnasillo_20260109232709_Surtidor%205_evt_138.mp4?alt=media
El Parnasillo_00_20260109232709.mp4_Surtidor 5_1565440_S2;Parnasillo;Parnasillo_v1.pt;2026-01-09;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-09\El Parnasillo_00_20260109232709.mp4;Surtidor 5;15;23:53:14;23:57:14;240;0;330;;;;clips/Parnasillo/20260109/Parnasillo_20260109232709_Surtidor 5_evt_138.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260109%2FParnasillo_20260109232709_Surtidor%205_evt_138.mp4?alt=media
El Parnasillo_00_20260109232709.mp4_Surtidor 1_736972;Parnasillo;Parnasillo_v1.pt;2026-01-09;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-09\El Parnasillo_00_20260109232709.mp4;Surtidor 1;1;23:39:25;23:42:20;174;0;330;;;;clips/Parnasillo/20260109/Parnasillo_20260109232709_Surtidor 1_evt_132.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260109%2FParnasillo_20260109232709_Surtidor%201_evt_132.mp4?alt=media
El Parnasillo_00_20260109211031.mp4_Surtidor 1_26999;Parnasillo;Parnasillo_v1.pt;2026-01-09;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-09\El Parnasillo_00_20260109211031.mp4;Tap 2;1;21:10:57;21:11:22;24;1;500;;;;clips/Parnasillo/20260109/Parnasillo_20260109211031_Surtidor 1_evt_139.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260109%2FParnasillo_20260109211031_Surtidor%201_evt_139.mp4?alt=media
El Parnasillo_00_20260109211031.mp4_Surtidor 1_2122480;Parnasillo;Parnasillo_v1.pt;2026-01-09;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-09\El Parnasillo_00_20260109211031.mp4;Tap 2;2;21:45:53;21:49:53;240;1;500;;;;clips/Parnasillo/20260109/Parnasillo_20260109211031_Surtidor 1_evt_152.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260109%2FParnasillo_20260109211031_Surtidor%201_evt_152.mp4?alt=media
CProyectosgamboozaParnasillovideosdias20260109ElParnasillo0020260109211031mp4_MANUAL_ml8aqv9s;Parnasillo;Parnasillo_v1.pt;2026-01-09;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-09\El Parnasillo_00_20260109211031.mp4;Tap 3;3;21:45:53;21:49:53;240;1;500;;;;clips/Parnasillo/20260109/Parnasillo_20260109211031_Surtidor 1_evt_152.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260109%2FParnasillo_20260109211031_Surtidor%201_evt_152.mp4?alt=media
CProyectosgamboozaParnasillovideosdias20260109ElParnasillo0020260109211031mp4_MANUAL_ml8aqxxr;Parnasillo;Parnasillo_v1.pt;2026-01-09;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-09\El Parnasillo_00_20260109211031.mp4;Tap 3;4;21:45:53;21:49:53;240;1;250;;MP-3: wrong type of glass;;clips/Parnasillo/20260109/Parnasillo_20260109211031_Surtidor 1_evt_152.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260109%2FParnasillo_20260109211031_Surtidor%201_evt_152.mp4?alt=media
CProyectosgamboozaParnasillovideosdias20260109ElParnasillo0020260109211031mp4_MANUAL_ml8ar2n3;Parnasillo;Parnasillo_v1.pt;2026-01-09;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-09\El Parnasillo_00_20260109211031.mp4;Tap 3;5;21:45:53;21:49:53;240;1;250;;MP-3: wrong type of glass;;clips/Parnasillo/20260109/Parnasillo_20260109211031_Surtidor 1_evt_152.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260109%2FParnasillo_20260109211031_Surtidor%201_evt_152.mp4?alt=media
El Parnasillo_00_20260109211031.mp4_Surtidor 1_3101471;Parnasillo;Parnasillo_v1.pt;2026-01-09;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-09\El Parnasillo_00_20260109211031.mp4;Surtidor 1;6;22:02:12;22:06:12;240;0;330;;;;clips/Parnasillo/20260109/Parnasillo_20260109211031_Surtidor 1_evt_158.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260109%2FParnasillo_20260109211031_Surtidor%201_evt_158.mp4?alt=media
El Parnasillo_00_20260109211031.mp4_Surtidor 1_3375969;Parnasillo;Parnasillo_v1.pt;2026-01-09;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-09\El Parnasillo_00_20260109211031.mp4;Tap 2;7;22:06:46;22:10:46;239;1;500;;;;clips/Parnasillo/20260109/Parnasillo_20260109211031_Surtidor 1_evt_159.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260109%2FParnasillo_20260109211031_Surtidor%201_evt_159.mp4?alt=media
CProyectosgamboozaParnasillovideosdias20260109ElParnasillo0020260109211031mp4_MANUAL_ml87bgua;Parnasillo;Parnasillo_v1.pt;2026-01-09;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-09\El Parnasillo_00_20260109211031.mp4;Tap 3;8;22:06:46;22:10:46;239;1;500;;;;clips/Parnasillo/20260109/Parnasillo_20260109211031_Surtidor 1_evt_159.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260109%2FParnasillo_20260109211031_Surtidor%201_evt_159.mp4?alt=media
El Parnasillo_00_20260109211031.mp4_Surtidor 1_3861464;Parnasillo;Parnasillo_v1.pt;2026-01-09;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-09\El Parnasillo_00_20260109211031.mp4;Surtidor 1;9;22:14:52;22:18:52;240;0;330;;;;clips/Parnasillo/20260109/Parnasillo_20260109211031_Surtidor 1_evt_161.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260109%2FParnasillo_20260109211031_Surtidor%201_evt_161.mp4?alt=media
El Parnasillo_00_20260109211031.mp4_Surtidor 1_4473459_S1;Parnasillo;Parnasillo_v1.pt;2026-01-09;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-09\El Parnasillo_00_20260109211031.mp4;Tap 4;10;22:25:04;22:26:49;105;1;500;;;;clips/Parnasillo/20260109/Parnasillo_20260109211031_Surtidor 1_evt_165.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260109%2FParnasillo_20260109211031_Surtidor%201_evt_165.mp4?alt=media
El Parnasillo_00_20260109211031.mp4_Surtidor 1_4473459_S2;Parnasillo;Parnasillo_v1.pt;2026-01-09;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-09\El Parnasillo_00_20260109211031.mp4;Surtidor 1;11;22:25:04;22:26:49;105;0;330;;;;clips/Parnasillo/20260109/Parnasillo_20260109211031_Surtidor 1_evt_165.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260109%2FParnasillo_20260109211031_Surtidor%201_evt_165.mp4?alt=media
El Parnasillo_00_20260109211031.mp4_Surtidor 5_57499;Parnasillo;Parnasillo_v1.pt;2026-01-09;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-09\El Parnasillo_00_20260109211031.mp4;Tap 2;1;21:11:28;21:13:06;98;1;500;;;;clips/Parnasillo/20260109/Parnasillo_20260109211031_Surtidor 5_evt_140.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260109%2FParnasillo_20260109211031_Surtidor%205_evt_140.mp4?alt=media
El Parnasillo_00_20260109211031.mp4_Surtidor 5_157998_S1;Parnasillo;Parnasillo_v1.pt;2026-01-09;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-09\El Parnasillo_00_20260109211031.mp4;Tap 2;2;21:13:08;21:16:05;177;1;500;;;;clips/Parnasillo/20260109/Parnasillo_20260109211031_Surtidor 5_evt_141.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260109%2FParnasillo_20260109211031_Surtidor%205_evt_141.mp4?alt=media
El Parnasillo_00_20260109211031.mp4_Surtidor 5_157998_S2;Parnasillo;Parnasillo_v1.pt;2026-01-09;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-09\El Parnasillo_00_20260109211031.mp4;Tap 4;3;21:13:08;21:16:05;177;1;500;;;;clips/Parnasillo/20260109/Parnasillo_20260109211031_Surtidor 5_evt_141.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260109%2FParnasillo_20260109211031_Surtidor%205_evt_141.mp4?alt=media
El Parnasillo_00_20260109211031.mp4_Surtidor 5_385996;Parnasillo;Parnasillo_v1.pt;2026-01-09;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-09\El Parnasillo_00_20260109211031.mp4;Surtidor 5;4;21:16:56;21:17:48;52;0;330;;;;clips/Parnasillo/20260109/Parnasillo_20260109211031_Surtidor 5_evt_142.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260109%2FParnasillo_20260109211031_Surtidor%205_evt_142.mp4?alt=media
El Parnasillo_00_20260109211031.mp4_Surtidor 5_455495;Parnasillo;Parnasillo_v1.pt;2026-01-09;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-09\El Parnasillo_00_20260109211031.mp4;Surtidor 5;5;21:18:06;21:22:06;240;0;330;;;;clips/Parnasillo/20260109/Parnasillo_20260109211031_Surtidor 5_evt_143.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260109%2FParnasillo_20260109211031_Surtidor%205_evt_143.mp4?alt=media
El Parnasillo_00_20260109211031.mp4_Surtidor 5_698493;Parnasillo;Parnasillo_v1.pt;2026-01-09;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-09\El Parnasillo_00_20260109211031.mp4;Tap 1 [left];6;21:22:09;21:24:41;152;1;250;;MP-6: Glass switched after poring;;clips/Parnasillo/20260109/Parnasillo_20260109211031_Surtidor 5_evt_144.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260109%2FParnasillo_20260109211031_Surtidor%205_evt_144.mp4?alt=media
El Parnasillo_00_20260109211031.mp4_Surtidor 5_852992;Parnasillo;Parnasillo_v1.pt;2026-01-09;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-09\El Parnasillo_00_20260109211031.mp4;Tap 2;7;21:24:43;21:28:41;237;1;500;;;;clips/Parnasillo/20260109/Parnasillo_20260109211031_Surtidor 5_evt_145.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260109%2FParnasillo_20260109211031_Surtidor%205_evt_145.mp4?alt=media
CProyectosgamboozaParnasillovideosdias20260109ElParnasillo0020260109211031mp4_MANUAL_ml8hz2u3;Parnasillo;Parnasillo_v1.pt;2026-01-09;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-09\El Parnasillo_00_20260109211031.mp4;Tap 3;8;21:24:43;21:28:41;237;1;500;;MP-3: wrong type of glass;;clips/Parnasillo/20260109/Parnasillo_20260109211031_Surtidor 5_evt_145.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260109%2FParnasillo_20260109211031_Surtidor%205_evt_145.mp4?alt=media
El Parnasillo_00_20260109211031.mp4_Surtidor 5_1091489;Parnasillo;Parnasillo_v1.pt;2026-01-09;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-09\El Parnasillo_00_20260109211031.mp4;Surtidor 5;9;21:28:42;21:29:32;50;0;330;;;;clips/Parnasillo/20260109/Parnasillo_20260109211031_Surtidor 5_evt_146.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260109%2FParnasillo_20260109211031_Surtidor%205_evt_146.mp4?alt=media
El Parnasillo_00_20260109211031.mp4_Surtidor 5_1144489;Parnasillo;Parnasillo_v1.pt;2026-01-09;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-09\El Parnasillo_00_20260109211031.mp4;Surtidor 5;10;21:29:35;21:33:35;240;0;330;;;;clips/Parnasillo/20260109/Parnasillo_20260109211031_Surtidor 5_evt_147.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260109%2FParnasillo_20260109211031_Surtidor%205_evt_147.mp4?alt=media
El Parnasillo_00_20260109211031.mp4_Surtidor 5_1388987;Parnasillo;Parnasillo_v1.pt;2026-01-09;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-09\El Parnasillo_00_20260109211031.mp4;Surtidor 5;11;21:33:39;21:37:40;240;0;330;;;;clips/Parnasillo/20260109/Parnasillo_20260109211031_Surtidor 5_evt_148.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260109%2FParnasillo_20260109211031_Surtidor%205_evt_148.mp4?alt=media
El Parnasillo_00_20260109211031.mp4_Surtidor 5_1630985;Parnasillo;Parnasillo_v1.pt;2026-01-09;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-09\El Parnasillo_00_20260109211031.mp4;Tap 3;12;21:37:41;21:41:11;209;1;500;;;;clips/Parnasillo/20260109/Parnasillo_20260109211031_Surtidor 5_evt_149.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260109%2FParnasillo_20260109211031_Surtidor%205_evt_149.mp4?alt=media
El Parnasillo_00_20260109211031.mp4_Surtidor 5_1842983;Parnasillo;Parnasillo_v1.pt;2026-01-09;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-09\El Parnasillo_00_20260109211031.mp4;Tap 2;13;21:41:13;21:45:14;240;1;500;;;;clips/Parnasillo/20260109/Parnasillo_20260109211031_Surtidor 5_evt_150.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260109%2FParnasillo_20260109211031_Surtidor%205_evt_150.mp4?alt=media
CProyectosgamboozaParnasillovideosdias20260109ElParnasillo0020260109211031mp4_MANUAL_ml8aone0;Parnasillo;Parnasillo_v1.pt;2026-01-09;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-09\El Parnasillo_00_20260109211031.mp4;Tap 2;14;21:41:13;21:45:14;240;1;500;;;;clips/Parnasillo/20260109/Parnasillo_20260109211031_Surtidor 5_evt_150.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260109%2FParnasillo_20260109211031_Surtidor%205_evt_150.mp4?alt=media
CProyectosgamboozaParnasillovideosdias20260109ElParnasillo0020260109211031mp4_MANUAL_ml8aoon3;Parnasillo;Parnasillo_v1.pt;2026-01-09;C:\Proyectos gambooza\Parnasillo_videos_dias\2026-01-09\El Parnasillo_00_20260109211031.mp4;Tap 2;15;21:41:13;21:45:14;240;1;500;;;;clips/Parnasillo/20260109/Parnasillo_20260109211031_Surtidor 5_evt_150.mp4;https://firebasestorage.googleapis.com/v0/b/gambooza-v2-ia/o/clips%2FParnasillo%2F20260109%2FParnasillo_20260109211031_Surtidor%205_evt_150.mp4?alt=media
